Time,Tag,Flow1,EIT
1615261828.2671902,,"0.00
",
1615261828.2701828,,"-0.05
",
1615261828.2731748,,"-0.05
",
1615261828.2761686,,"-0.05
",
1615261828.2791593,,"0.00
",
1615261828.282152,,"-0.03
",
1615261828.2851431,,"0.00
",
1615261828.2881348,,"0.00
",
1615261828.291127,,"-0.07
",
1615261828.294133,,"-0.02
",
1615261828.297113,,"-0.02
",
1615261828.3001041,,"-0.02
",
1615261828.3030965,,"-0.05
",
1615261828.3060882,,"-0.05
",
1615261828.309081,,"0.05
",
1615261828.3120732,,"0.02
",
1615261828.3150651,,"0.03
",
1615261828.3180575,,"0.00
",
1615261828.3210504,,"-0.08
",
1615261828.3240407,,"-0.05
",
1615261828.3270326,,"-0.02
",
1615261828.3300252,,"-0.08
",
1615261828.3330166,,"-0.02
",
1615261828.3360093,,"0.00
",
1615261828.3390014,,"-0.03
",
1615261828.3419926,,"0.03
",
1615261828.344985,,"0.00
",
1615261828.347977,,"-0.02
",
1615261828.3509693,,"-0.03
",
1615261828.3539615,,"0.02
",
1615261828.3569543,,"-0.03
",
1615261828.359946,,"-0.03
",
1615261828.3629375,,"-0.03
",
1615261828.3659306,,"0.00
",
1615261828.3689237,,"-0.02
",
1615261828.3719144,,"0.02
",
1615261828.3749065,,"-0.03
",
1615261828.3778987,,"0.00
",
1615261828.3808906,,"-0.05
",
1615261828.383883,,"0.03
",
1615261828.3868752,,"0.02
",
1615261828.389867,,"0.02
",
1615261828.3938665,,"-0.02
",
1615261828.3958514,,"0.00
",
1615261828.3988428,,"-0.03
",
1615261828.4028327,,"-0.07
",
1615261828.4058254,,"-0.03
",
1615261828.408817,,"-0.02
",
1615261828.4118094,,"-0.03
",
1615261828.4148016,,"0.02
",
1615261828.4177935,,"-0.05
",
1615261828.4207854,,"-0.05
",
1615261828.4237788,,"-0.05
",
1615261828.42677,,"-0.02
",
1615261828.4297621,,"-0.03
",
1615261828.4327538,,"0.02
",
1615261828.4357467,,"0.03
",
1615261828.4387383,,"0.03
",
1615261828.4417305,,"-0.02
",
1615261828.444723,,"-0.02
",
1615261828.4477158,,"-0.05
",
1615261828.4507155,,"-0.02
",
1615261828.4536986,,"-0.03
",
1615261828.4566908,,"-0.07
",
1615261828.4596827,,"-0.03
",
1615261828.4626763,,"-0.08
",
1615261828.465667,,"-0.03
",
1615261828.4686596,,"-0.03
",
1615261828.4716523,,"-0.02
",
1615261828.4746456,,"-0.05
",
1615261828.4776363,,"-0.03
",
1615261828.4806283,,"-0.02
",
1615261828.4836204,,"-0.05
",
1615261828.4866116,,"-0.03
",
1615261828.4896042,,"-0.02
",
1615261828.492596,,"-0.03
",
1615261828.4955885,,"-0.05
",
1615261828.4985807,,"0.00
",
1615261828.501573,,"-0.05
",
1615261828.5045645,,"0.03
",
1615261828.5075572,,"0.02
",
1615261828.51055,,"-0.07
",
1615261828.5135417,,"-0.02
",
1615261828.5165336,,"-0.03
",
1615261828.5195265,,"-0.03
",
1615261828.5225182,,"0.02
",
1615261828.5255158,,"-0.05
",
1615261828.5285017,,"-0.03
",
1615261828.531494,,"-0.07
",
1615261828.534486,,"-0.02
",
1615261828.5374925,,"-0.05
",
1615261828.5404704,,"-0.02
",
1615261828.5434625,,"-0.12
",
1615261828.5464556,,"-0.03
",
1615261828.5494475,,"-0.08
",
1615261828.5524395,,"-0.03
",
1615261828.5554314,,"-0.05
",
1615261828.5584228,,"-0.02
",
1615261828.5614169,,"0.00
",
1615261828.5644076,,"-0.02
",
1615261828.5674002,,"0.03
",
1615261828.5703924,,"0.03
",
1615261828.5733843,,"-0.03
",
1615261828.576376,,"-0.05
",
1615261828.5793684,,"0.00
",
1615261828.5823593,,"-0.02
",
1615261828.5853522,,"-0.02
",
1615261828.5883446,,"-0.03
",
1615261828.5913374,,"0.03
",
1615261828.5943284,,"-0.07
",
1615261828.597328,,"0.02
",
1615261828.6003134,,"0.03
",
1615261828.6033058,,"-0.02
",
1615261828.6062968,,"-0.05
",
1615261828.6092887,,"-0.02
",
1615261828.6122818,,"-0.02
",
1615261828.6152737,,"0.00
",
1615261828.618265,,"-0.05
",
1615261828.6222553,,"-0.02
",
1615261828.6252463,,"-0.02
",
1615261828.628239,,"-0.03
",
1615261828.6312313,,"-0.07
",
1615261828.6342227,,"-0.02
",
1615261828.6372151,,"0.02
",
1615261828.640207,,"-0.02
",
1615261828.6431992,,"-0.07
",
1615261828.6461918,,"0.02
",
1615261828.6491835,,"0.00
",
1615261828.6521764,,"-0.03
",
1615261828.6551678,,"0.00
",
1615261828.6581597,,"-0.03
",
1615261828.6611516,,"-0.02
",
1615261828.664144,,"0.02
",
1615261828.667137,,"-0.05
",
1615261828.6701286,,"0.00
",
1615261828.673121,,"-0.05
",
1615261828.6761124,,"-0.03
",
1615261828.6791046,,"-0.05
",
1615261828.6820972,,"0.00
",
1615261828.6850896,,"0.03
",
1615261828.6880815,,"0.00
",
1615261828.691074,,"0.05
",
1615261828.694065,,"0.02
",
1615261828.6970572,,"-0.02
",
1615261828.70005,,"0.05
",
1615261828.7030413,,"0.02
",
1615261828.7060347,,"0.02
",
1615261828.709026,,"0.07
",
1615261828.7120194,,"0.08
",
1615261828.715011,,"0.03
",
1615261828.718003,,"0.12
",
1615261828.7209942,,"0.12
",
1615261828.7239864,,"0.07
",
1615261828.7269788,,"0.07
",
1615261828.7299714,,"0.10
",
1615261828.7329633,,"0.12
",
1615261828.7359552,,"0.02
",
1615261828.7389467,,"0.07
",
1615261828.74194,,"0.10
",
1615261828.7449324,,"0.13
",
1615261828.7479236,,"0.17
",
1615261828.7509155,,"0.20
",
1615261828.7539077,,"0.23
",
1615261828.7568996,,"0.32
",
1615261828.7598927,,"0.40
",
1615261828.762886,,"0.53
",
1615261828.7658758,,"0.73
",
1615261828.7688684,,"1.03
",
1615261828.7718613,,"1.43
",
1615261828.7748528,,"2.05
",
1615261828.7778451,,"2.83
",
1615261828.7808387,,"3.47
",
1615261828.7848265,,"4.37
",
1615261828.7878184,,"5.55
",
1615261828.7908106,,"6.82
",
1615261828.793803,,"8.10
",
1615261828.7967956,,"9.75
",
1615261828.799787,,"11.37
",
1615261828.802779,,"12.77
",
1615261828.8057714,,"14.22
",
1615261828.8087628,,"15.47
",
1615261828.8117573,,"17.43
",
1615261828.8147473,,"18.45
",
1615261828.817739,,"19.67
",
1615261828.8207452,,"20.92
",
1615261828.8247204,,"21.62
",
1615261828.8277135,,"21.90
",
1615261828.830705,,"22.62
",
1615261828.8336983,,"23.08
",
1615261828.8366904,,"22.97
",
1615261828.8396823,,"23.20
",
1615261828.8426752,,"22.80
",
1615261828.8456664,,"23.48
",
1615261828.8486583,,"23.60
",
1615261828.851651,,"24.30
",
1615261828.854644,,"24.68
",
1615261828.8576343,,"25.05
",
1615261828.8616235,,"25.67
",
1615261828.8646164,,"25.65
",
1615261828.867622,,"26.42
",
1615261828.870601,,"27.22
",
1615261828.8735926,,"27.92
",
1615261828.8765848,,"27.93
",
1615261828.8795767,,"28.40
",
1615261828.8825693,,"28.78
",
1615261828.8855605,,"29.55
",
1615261828.8885536,,"29.82
",
1615261828.8925424,,"29.67
",
1615261828.895534,,"29.90
",
1615261828.8985262,,"30.35
",
1615261828.901519,,"30.43
",
1615261828.9045117,,"29.65
",
1615261828.9075024,,"29.65
",
1615261828.910495,,"29.87
",
1615261828.9134865,,"30.78
",
1615261828.9164793,,"29.53
",
1615261828.9194722,,"29.40
",
1615261828.922464,,"29.33
",
1615261828.9254558,,"29.23
",
1615261828.929445,,"29.05
",
1615261828.9324372,,"29.15
",
1615261828.9354293,,"28.75
",
1615261828.9384215,,"28.42
",
1615261828.9414144,,"28.92
",
1615261828.944406,,"28.43
",
1615261828.9474077,,"28.75
",
1615261828.95039,,"29.47
",
1615261828.9533815,,"29.18
",
1615261828.9563742,,"30.05
",
1615261828.9593656,,"30.20
",
1615261828.963356,,"30.65
",
1615261828.9663477,,"30.48
",
1615261828.96934,,"30.77
",
1615261828.9723318,,"31.13
",
1615261828.975324,,"31.20
",
1615261828.978317,,"31.67
",
1615261828.9813087,,"32.13
",
1615261828.9843006,,"32.40
",
1615261828.9872925,,"32.25
",
1615261828.9902844,,"32.52
",
1615261828.993277,,"32.43
",
1615261828.9962692,,"31.75
",
1615261829.0002594,,"31.70
",
1615261829.0032506,,"31.58
",
1615261829.0062428,,"30.72
",
1615261829.0092351,,"30.12
",
1615261829.0122366,,"30.70
",
1615261829.0152192,,"30.22
",
1615261829.0182114,,"30.27
",
1615261829.0212035,,"30.15
",
1615261829.0241954,,"29.48
",
1615261829.0271869,,"29.28
",
1615261829.031183,,"29.77
",
1615261829.0341702,,"29.78
",
1615261829.0371618,,"29.27
",
1615261829.040153,,"29.38
",
1615261829.0431452,,"29.47
",
1615261829.0461376,,"29.82
",
1615261829.0491297,,"30.17
",
1615261829.0521216,,"30.65
",
1615261829.0551143,,"30.28
",
1615261829.0581062,,"30.68
",
1615261829.061098,,"29.97
",
1615261829.064091,,"29.83
",
1615261829.0680938,,"28.95
",
1615261829.0710866,,"29.82
",
1615261829.0740647,,"29.28
",
1615261829.0770571,,"29.68
",
1615261829.0800486,,"29.72
",
1615261829.083042,,"30.60
",
1615261829.0860338,,"30.52
",
1615261829.0890253,,"30.25
",
1615261829.0920174,,"30.68
",
1615261829.0950103,,"30.40
",
1615261829.0980022,,"30.05
",
1615261829.1019912,,"30.58
",
1615261829.1049826,,"30.52
",
1615261829.1079748,,"30.45
",
1615261829.1109679,,"30.53
",
1615261829.113959,,"30.95
",
1615261829.1169522,,"30.53
",
1615261829.1199434,,"30.53
",
1615261829.1229348,,"30.67
",
1615261829.1259274,,"30.65
",
1615261829.1289194,,"31.42
",
1615261829.1319118,,"30.58
",
1615261829.1359012,,"30.65
",
1615261829.1388936,,"30.75
",
1615261829.1418855,,"31.13
",
1615261829.1448784,,"31.10
",
1615261829.1478696,,"30.52
",
1615261829.1508615,,"30.90
",
1615261829.1538537,,"30.53
",
1615261829.1568453,,"30.50
",
1615261829.159838,,"30.55
",
1615261829.16283,,"30.68
",
1615261829.1658223,,"30.33
",
1615261829.1698117,,"29.20
",
1615261829.1728044,,"28.68
",
1615261829.1757965,,"28.92
",
1615261829.1787887,,"28.60
",
1615261829.1817806,,"28.48
",
1615261829.1847734,,"29.10
",
1615261829.187765,,"28.47
",
1615261829.190757,,"28.68
",
1615261829.1937494,,"29.22
",
1615261829.1967418,,"28.70
",
1615261829.1997325,,"29.30
",
1615261829.2027247,,"29.53
",
1615261829.2067146,,"29.83
",
1615261829.2097065,,"29.77
",
1615261829.2127023,,"30.02
",
1615261829.215691,,"28.72
",
1615261829.2186837,,"29.25
",
1615261829.221675,,"30.02
",
1615261829.2246673,,"30.03
",
1615261829.2276595,,"29.85
",
1615261829.2306523,,"30.53
",
1615261829.233644,,"30.98
",
1615261829.236636,,"30.88
",
1615261829.2406254,,"31.23
",
1615261829.2436168,,"30.67
",
1615261829.2466094,,"30.53
",
1615261829.2496016,,"30.10
",
1615261829.252594,,"30.58
",
1615261829.2555852,,"30.13
",
1615261829.258578,,"30.52
",
1615261829.2615693,,"30.45
",
1615261829.2645621,,"30.40
",
1615261829.2675543,,"30.13
",
1615261829.2705462,,"30.07
",
1615261829.2745357,,"29.50
",
1615261829.2775283,,"30.02
",
1615261829.2805195,,"30.25
",
1615261829.2835124,,"29.93
",
1615261829.2865047,,"29.73
",
1615261829.289497,,"30.25
",
1615261829.2924883,,"30.50
",
1615261829.29548,,"30.58
",
1615261829.2984722,,"30.77
",
1615261829.3014643,,"30.80
",
1615261829.3044567,,"30.93
",
1615261829.3074486,,"30.95
",
1615261829.311438,,"30.17
",
1615261829.314433,,"30.10
",
1615261829.3174229,,"30.18
",
1615261829.320415,,"30.38
",
1615261829.3234072,,"30.60
",
1615261829.326399,,"30.50
",
1615261829.3293917,,"30.05
",
1615261829.3323834,,"30.27
",
1615261829.3353753,,"30.87
",
1615261829.3383672,,"29.97
",
1615261829.3413594,,"30.00
",
1615261829.3453486,,"29.80
",
1615261829.348341,,"30.20
",
1615261829.3513331,,"30.67
",
1615261829.354325,,"31.08
",
1615261829.3573172,,"31.03
",
1615261829.3603096,,"31.33
",
1615261829.3633013,,"31.57
",
1615261829.3662946,,"31.20
",
1615261829.3692863,,"30.80
",
1615261829.3722777,,"31.37
",
1615261829.3752713,,"31.72
",
1615261829.3792598,,"31.85
",
1615261829.3822522,,"32.17
",
1615261829.3852444,,"32.22
",
1615261829.3882377,,"31.80
",
1615261829.391229,,"32.27
",
1615261829.3942199,,"31.87
",
1615261829.3972125,,"31.87
",
1615261829.4002042,,"31.77
",
1615261829.4031973,,"32.42
",
1615261829.40619,,"32.62
",
1615261829.4091816,,"31.67
",
1615261829.4131706,,"31.82
",
1615261829.4161623,,"31.90
",
1615261829.4191556,,"32.53
",
1615261829.4221478,,"32.17
",
1615261829.4251397,,"31.58
",
1615261829.4281316,,"31.57
",
1615261829.431123,,"31.92
",
1615261829.4341156,,"32.37
",
1615261829.4371085,,"32.17
",
1615261829.4400992,,"31.62
",
1615261829.4430912,,"32.12
",
1615261829.4470806,,"32.23
",
1615261829.4500732,,"31.57
",
1615261829.4530652,,"31.27
",
1615261829.4560575,,"30.60
",
1615261829.4590502,,"31.27
",
1615261829.462042,,"31.35
",
1615261829.4650345,,"31.35
",
1615261829.4680262,,"30.70
",
1615261829.471018,,"30.85
",
1615261829.4740105,,"30.95
",
1615261829.477002,,"30.42
",
1615261829.4809928,,"30.58
",
1615261829.4839845,,"30.00
",
1615261829.486977,,"29.65
",
1615261829.489968,,"29.35
",
1615261829.4929616,,"29.17
",
1615261829.495952,,"29.55
",
1615261829.4989445,,"28.83
",
1615261829.5019364,,"29.20
",
1615261829.504928,,"29.28
",
1615261829.5079212,,"29.62
",
1615261829.5109124,,"29.38
",
1615261829.513905,,"29.75
",
1615261829.5178957,,"29.65
",
1615261829.520886,,"29.52
",
1615261829.5238788,,"29.30
",
1615261829.5268705,,"29.00
",
1615261829.5298624,,"29.53
",
1615261829.5328548,,"28.73
",
1615261829.5358474,,"29.20
",
1615261829.5388398,,"29.15
",
1615261829.5418315,,"29.97
",
1615261829.544823,,"29.45
",
1615261829.5478156,,"29.45
",
1615261829.5518053,,"29.80
",
1615261829.5547974,,"29.83
",
1615261829.557789,,"29.08
",
1615261829.5607812,,"29.52
",
1615261829.563773,,"29.55
",
1615261829.5667655,,"29.50
",
1615261829.5697577,,"28.73
",
1615261829.57275,,"28.92
",
1615261829.575742,,"28.03
",
1615261829.578734,,"28.28
",
1615261829.5817256,,"28.73
",
1615261829.5857155,,"28.15
",
1615261829.5887077,,"27.95
",
1615261829.5916996,,"27.73
",
1615261829.594692,,"27.52
",
1615261829.5976841,,"27.20
",
1615261829.6006756,,"26.90
",
1615261829.6036685,,"27.07
",
1615261829.6066608,,"26.77
",
1615261829.609653,,"26.87
",
1615261829.6126456,,"27.52
",
1615261829.615637,,"26.85
",
1615261829.619626,,"27.75
",
1615261829.6226194,,"28.03
",
1615261829.6256106,,"28.48
",
1615261829.6286027,,"29.02
",
1615261829.631595,,"29.18
",
1615261829.6345873,,"29.95
",
1615261829.6375804,,"30.62
",
1615261829.6405716,,"30.18
",
1615261829.643564,,"30.82
",
1615261829.646556,,"30.02
",
1615261829.6495478,,"30.15
",
1615261829.6535378,,"29.73
",
1615261829.6565301,,"30.23
",
1615261829.6595216,,"29.90
",
1615261829.6625125,,"29.58
",
1615261829.6655056,,"29.35
",
1615261829.6684968,,"29.57
",
1615261829.671489,,"29.43
",
1615261829.6744819,,"29.00
",
1615261829.6774738,,"29.92
",
1615261829.6804655,,"28.37
",
1615261829.6834586,,"28.57
",
1615261829.6864502,,"28.45
",
1615261829.69044,,"27.78
",
1615261829.6934319,,"28.12
",
1615261829.6964235,,"28.15
",
1615261829.6994169,,"27.58
",
1615261829.7024088,,"28.22
",
1615261829.7053995,,"28.32
",
1615261829.7083924,,"28.15
",
1615261829.7113957,,"28.03
",
1615261829.7143772,,"27.97
",
1615261829.717369,,"28.08
",
1615261829.7203603,,"28.50
",
1615261829.72435,,"29.12
",
1615261829.7273421,,"29.13
",
1615261829.7303348,,"29.70
",
1615261829.7333293,,"30.07
",
1615261829.7363188,,"30.23
",
1615261829.7393112,,"29.82
",
1615261829.7423027,,"30.18
",
1615261829.7452948,,"30.78
",
1615261829.7482867,,"30.42
",
1615261829.75128,,"30.52
",
1615261829.7552695,,"30.47
",
1615261829.758261,,"30.20
",
1615261829.7612536,,"30.18
",
1615261829.764246,,"30.47
",
1615261829.7672377,,"30.73
",
1615261829.7702296,,"30.13
",
1615261829.773223,,"30.95
",
1615261829.7762146,,"31.40
",
1615261829.7792065,,"31.15
",
1615261829.782198,,"31.65
",
1615261829.7851918,,"31.70
",
1615261829.7891793,,"31.70
",
1615261829.7921715,,"32.18
",
1615261829.7951639,,"32.72
",
1615261829.7981567,,"32.83
",
1615261829.801148,,"32.80
",
1615261829.8041403,,"33.85
",
1615261829.8071325,,"32.97
",
1615261829.8101244,,"33.47
",
1615261829.8131163,,"33.95
",
1615261829.8161085,,"33.38
",
1615261829.8191023,,"33.30
",
1615261829.8220928,,"33.15
",
1615261829.8260818,,"34.23
",
1615261829.8290803,,"33.67
",
1615261829.8320663,,"33.52
",
1615261829.8350585,,"33.85
",
1615261829.8380513,,"33.65
",
1615261829.8410428,,"33.75
",
1615261829.8440342,,"34.00
",
1615261829.8470278,,"34.12
",
1615261829.850019,,"33.83
",
1615261829.8530114,,"33.35
",
1615261829.857001,,"33.35
",
1615261829.8599927,,"33.82
",
1615261829.862985,,"34.13
",
1615261829.865977,,"34.47
",
1615261829.8689692,,"33.97
",
1615261829.8719616,,"35.18
",
1615261829.8749535,,"34.17
",
1615261829.8779457,,"34.37
",
1615261829.8809378,,"34.40
",
1615261829.8839295,,"34.40
",
1615261829.8869216,,"35.07
",
1615261829.8899138,,"35.55
",
1615261829.8939028,,"34.93
",
1615261829.8968954,,"35.18
",
1615261829.899887,,"35.70
",
1615261829.9028797,,"34.58
",
1615261829.9058719,,"34.80
",
1615261829.9088638,,"35.28
",
1615261829.9118562,,"35.42
",
1615261829.9148486,,"35.07
",
1615261829.9178405,,"36.00
",
1615261829.9208324,,"35.85
",
1615261829.9238262,,"35.72
",
1615261829.9278145,,"35.47
",
1615261829.9308076,,"35.37
",
1615261829.9338005,,"34.75
",
1615261829.9367902,,"35.52
",
1615261829.9397829,,"35.15
",
1615261829.9427745,,"34.38
",
1615261829.945767,,"33.57
",
1615261829.948759,,"32.82
",
1615261829.9517515,,"33.60
",
1615261829.9547431,,"33.93
",
1615261829.9577355,,"33.70
",
1615261829.961725,,"34.60
",
1615261829.9647162,,"34.38
",
1615261829.967708,,"33.78
",
1615261829.9707015,,"32.98
",
1615261829.9736931,,"33.25
",
1615261829.9766982,,"33.10
",
1615261829.979678,,"32.20
",
1615261829.98267,,"32.23
",
1615261829.9856625,,"31.67
",
1615261829.9886549,,"32.60
",
1615261829.9916453,,"32.32
",
1615261829.9956355,,"32.18
",
1615261829.9986274,,"32.37
",
1615261830.0016193,,"32.63
",
1615261830.004611,,"33.07
",
1615261830.0076032,,"33.57
",
1615261830.0105963,,"32.98
",
1615261830.013589,,"33.30
",
1615261830.0165803,,"32.88
",
1615261830.0195732,,"32.68
",
1615261830.0225642,,"33.03
",
1615261830.0255566,,"32.72
",
1615261830.0285482,,"32.93
",
1615261830.0325382,,"33.30
",
1615261830.0355308,,"33.43
",
1615261830.0385225,,"33.23
",
1615261830.0415144,,"32.97
",
1615261830.0445063,,"33.65
",
1615261830.0474985,,"32.92
",
1615261830.0504906,,"32.50
",
1615261830.053483,,"32.38
",
1615261830.056475,,"31.98
",
1615261830.059467,,"31.87
",
1615261830.062459,,"31.72
",
1615261830.0654538,,"31.77
",
1615261830.0694408,,"31.93
",
1615261830.072433,,"31.50
",
1615261830.0754244,,"32.27
",
1615261830.0784173,,"31.33
",
1615261830.0814092,,"31.18
",
1615261830.0844016,,"31.37
",
1615261830.0873933,,"31.35
",
1615261830.090387,,"31.55
",
1615261830.0933774,,"32.57
",
1615261830.0963695,,"33.23
",
1615261830.099362,,"32.82
",
1615261830.1033516,,"33.50
",
1615261830.1063433,,"33.55
",
1615261830.1093364,,"32.95
",
1615261830.1123276,,"32.70
",
1615261830.1153197,,"33.25
",
1615261830.1183121,,"33.58
",
1615261830.1213048,,"33.35
",
1615261830.1242962,,"34.12
",
1615261830.1272886,,"33.82
",
1615261830.1302807,,"33.88
",
1615261830.1342714,,"33.10
",
1615261830.137262,,"32.95
",
1615261830.1402586,,"32.62
",
1615261830.1432478,,"33.07
",
1615261830.1462379,,"32.80
",
1615261830.149232,,"33.52
",
1615261830.1522222,,"33.50
",
1615261830.155215,,"33.92
",
1615261830.1582072,,"33.23
",
1615261830.161199,,"33.33
",
1615261830.1641915,,"32.77
",
1615261830.1671839,,"31.88
",
1615261830.1711721,,"32.80
",
1615261830.1741648,,"32.62
",
1615261830.1771567,,"31.63
",
1615261830.1801484,,"32.35
",
1615261830.1831412,,"32.83
",
1615261830.1861331,,"32.77
",
1615261830.189125,,"32.13
",
1615261830.1921177,,"32.88
",
1615261830.1951091,,"32.50
",
1615261830.1981015,,"32.40
",
1615261830.2010937,,"32.30
",
1615261830.2050834,,"33.05
",
1615261830.2080755,,"33.68
",
1615261830.2110677,,"33.07
",
1615261830.2140596,,"32.98
",
1615261830.217052,,"33.23
",
1615261830.220052,,"32.43
",
1615261830.2230368,,"32.73
",
1615261830.2260275,,"32.87
",
1615261830.2290199,,"33.03
",
1615261830.232012,,"32.83
",
1615261830.2350042,,"31.75
",
1615261830.2389953,,"31.80
",
1615261830.241987,,"31.72
",
1615261830.2449782,,"31.25
",
1615261830.2479703,,"31.62
",
1615261830.250963,,"32.17
",
1615261830.253955,,"31.75
",
1615261830.256947,,"31.77
",
1615261830.2599401,,"32.27
",
1615261830.2629318,,"31.70
",
1615261830.265923,,"31.25
",
1615261830.2689147,,"31.88
",
1615261830.2719073,,"32.27
",
1615261830.275897,,"31.82
",
1615261830.2788887,,"31.62
",
1615261830.2818804,,"31.40
",
1615261830.2848728,,"32.10
",
1615261830.2878652,,"31.80
",
1615261830.2908578,,"32.38
",
1615261830.2938507,,"32.48
",
1615261830.2968428,,"32.13
",
1615261830.2998343,,"32.42
",
1615261830.3028286,,"32.28
",
1615261830.3058176,,"32.08
",
1615261830.309807,,"32.75
",
1615261830.3128002,,"31.93
",
1615261830.315792,,"32.00
",
1615261830.318784,,"31.27
",
1615261830.3217757,,"31.10
",
1615261830.3247676,,"31.02
",
1615261830.3277602,,"30.95
",
1615261830.330753,,"30.22
",
1615261830.333744,,"30.28
",
1615261830.3367367,,"29.48
",
1615261830.3397284,,"29.22
",
1615261830.3437183,,"28.62
",
1615261830.3467116,,"28.97
",
1615261830.349702,,"28.67
",
1615261830.3526943,,"28.32
",
1615261830.3556864,,"28.83
",
1615261830.3586779,,"28.95
",
1615261830.361671,,"29.67
",
1615261830.3646631,,"28.98
",
1615261830.3676543,,"28.42
",
1615261830.3706472,,"28.95
",
1615261830.3736396,,"29.15
",
1615261830.3776286,,"28.58
",
1615261830.380621,,"28.88
",
1615261830.3836126,,"29.43
",
1615261830.3866057,,"29.85
",
1615261830.3895974,,"29.22
",
1615261830.39259,,"29.33
",
1615261830.3955822,,"29.67
",
1615261830.3985739,,"29.38
",
1615261830.4015658,,"29.43
",
1615261830.4045582,,"29.47
",
1615261830.4075491,,"29.53
",
1615261830.410987,,"28.83
",
1615261830.4145322,,"29.52
",
1615261830.4175246,,"29.57
",
1615261830.420515,,"29.30
",
1615261830.4235077,,"29.40
",
1615261830.4265003,,"28.92
",
1615261830.4294927,,"29.00
",
1615261830.4324844,,"30.07
",
1615261830.4354775,,"29.77
",
1615261830.4384677,,"29.32
",
1615261830.4414601,,"29.57
",
1615261830.4444523,,"29.52
",
1615261830.4484413,,"28.98
",
1615261830.4514349,,"28.88
",
1615261830.4544265,,"29.02
",
1615261830.4574184,,"28.53
",
1615261830.4604099,,"28.35
",
1615261830.4634027,,"28.30
",
1615261830.4663947,,"28.65
",
1615261830.4694006,,"28.10
",
1615261830.472379,,"28.08
",
1615261830.4753711,,"27.37
",
1615261830.4793608,,"27.23
",
1615261830.4823534,,"27.32
",
1615261830.4853454,,"26.83
",
1615261830.4883375,,"25.97
",
1615261830.491329,,"25.58
",
1615261830.494321,,"25.60
",
1615261830.4973135,,"25.88
",
1615261830.500306,,"25.63
",
1615261830.503297,,"25.90
",
1615261830.5062895,,"25.85
",
1615261830.509281,,"26.12
",
1615261830.5122733,,"26.27
",
1615261830.516264,,"26.40
",
1615261830.5192556,,"25.95
",
1615261830.522248,,"27.00
",
1615261830.5252397,,"27.02
",
1615261830.5282316,,"26.35
",
1615261830.5312238,,"26.42
",
1615261830.5342155,,"26.47
",
1615261830.5372088,,"26.53
",
1615261830.5402002,,"26.75
",
1615261830.5431926,,"26.30
",
1615261830.5461857,,"25.97
",
1615261830.5501745,,"25.37
",
1615261830.5531666,,"24.75
",
1615261830.5561588,,"24.68
",
1615261830.5591507,,"23.85
",
1615261830.562142,,"24.02
",
1615261830.5651343,,"24.27
",
1615261830.5681262,,"23.78
",
1615261830.571119,,"23.62
",
1615261830.5741103,,"23.35
",
1615261830.577103,,"23.40
",
1615261830.5800953,,"23.87
",
1615261830.5840838,,"24.32
",
1615261830.5870767,,"24.00
",
1615261830.5900695,,"24.40
",
1615261830.5930605,,"24.08
",
1615261830.5960536,,"24.05
",
1615261830.599045,,"23.97
",
1615261830.6020374,,"24.15
",
1615261830.6050296,,"23.53
",
1615261830.6080225,,"23.40
",
1615261830.6110141,,"22.73
",
1615261830.6140645,,"22.68
",
1615261830.6179953,,"22.73
",
1615261830.620988,,"22.43
",
1615261830.6239796,,"22.30
",
1615261830.626972,,"21.78
",
1615261830.6299636,,"21.62
",
1615261830.6329565,,"21.07
",
1615261830.6359477,,"20.92
",
1615261830.6389408,,"20.55
",
1615261830.6419399,,"20.75
",
1615261830.644924,,"20.33
",
1615261830.6479158,,"20.70
",
1615261830.6519067,,"20.83
",
1615261830.6548986,,"20.68
",
1615261830.6578903,,"20.97
",
1615261830.660883,,"21.70
",
1615261830.6638756,,"21.78
",
1615261830.6668668,,"22.10
",
1615261830.6698592,,"22.18
",
1615261830.6728516,,"22.05
",
1615261830.6758425,,"21.98
",
1615261830.678835,,"21.87
",
1615261830.6818268,,"21.08
",
1615261830.6848192,,"20.05
",
1615261830.6888087,,"19.73
",
1615261830.691802,,"18.88
",
1615261830.6947935,,"18.45
",
1615261830.6977851,,"17.87
",
1615261830.7007775,,"17.30
",
1615261830.7037692,,"17.05
",
1615261830.7067606,,"16.53
",
1615261830.7097526,,"16.58
",
1615261830.7127454,,"16.38
",
1615261830.715737,,"16.65
",
1615261830.7187293,,"17.17
",
1615261830.7227187,,"17.17
",
1615261830.7257109,,"17.62
",
1615261830.7287028,,"17.82
",
1615261830.731695,,"17.85
",
1615261830.7346873,,"18.42
",
1615261830.7376792,,"19.13
",
1615261830.7406712,,"19.77
",
1615261830.7436635,,"20.23
",
1615261830.7466557,,"20.77
",
1615261830.749648,,"21.47
",
1615261830.75264,,"21.82
",
1615261830.755632,,"22.78
",
1615261830.7596219,,"23.12
",
1615261830.7626143,,"22.68
",
1615261830.7656066,,"23.08
",
1615261830.7685978,,"22.75
",
1615261830.7715902,,"22.22
",
1615261830.774582,,"21.40
",
1615261830.7775743,,"20.23
",
1615261830.7805667,,"19.12
",
1615261830.7835593,,"18.18
",
1615261830.786552,,"17.65
",
1615261830.7895436,,"17.68
",
1615261830.7935328,,"16.92
",
1615261830.7965252,,"-3.05
",
1615261830.7995174,,"1.42
",
